bytes_per_client_round,class_gap_proxy,config_anchor_normalize,config_anchor_size,config_bandwidth,config_class_sep,config_classical_bandwidth,config_classical_sketch_dim,config_common_policy,config_cov_boost,config_data_structure,config_dataset,config_dataset_path,config_depol_p,config_depol_std,config_dirichlet_alpha,config_hop_dim,config_hop_weight,config_n_classes,config_n_test,config_n_train,config_obs_per_client,config_observable_overlap,config_observables,config_participation,config_readout_p,config_readout_std,config_seed,config_shot_noise_scale,config_shots,config_sketch_dim,config_wrong_shift,distortion_proxy,elapsed_sec,final_acc,final_balanced_acc,method,run
11564,0.28133657966823294,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.2,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.08382198119361545,15.372061252593994,0.124925,0.12532267343050166,wrong_schema,overlap_mnist10_o0p20_seed2
7724,2.7224601028346176,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.2,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,11.121290683746338,0.6986000000000001,0.6930123747050907,qproto_cproto,overlap_mnist10_o0p20_seed2
11564,2.7224601028346176,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.2,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,10.16840124130249,0.6988749999999999,0.6932626188166494,qproto_chop,overlap_mnist10_o0p20_seed2
24364,4.185870867967912,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.2,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,10.528566122055054,0.7371000000000001,0.7320462359521336,qproto_masked_hop,overlap_mnist10_o0p20_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,7.728349208831787,0.1845,0.17590150689416448,fedavg_schema,overlap_mnist10_o0p40_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,8.938863754272461,0.19182499999999997,0.1906677888565218,fedadam_schema,overlap_mnist10_o0p40_seed0
7724,0.30411851068038903,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,9.39087700843811,0.18882500000000002,0.18838407731621357,fedproto_schema,overlap_mnist10_o0p40_seed0
7724,0.2513086333187394,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,1.164714636003499,9.846672296524048,0.6655,0.6613560376707408,shared_observable,overlap_mnist10_o0p40_seed0
7724,0.15609010424346514,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.3037287932719074,7.035697937011719,0.22035,0.21728717575359885,no_schema,overlap_mnist10_o0p40_seed0
11564,0.3134275685756428,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.141268855499829,9.916636228561401,0.11932500000000001,0.12142691574680095,wrong_schema,overlap_mnist10_o0p40_seed0
7724,2.7967335048368756,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,9.940024852752686,0.71355,0.709053178311106,qproto_cproto,overlap_mnist10_o0p40_seed0
11564,2.7967335048368756,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,11.325706720352173,0.714175,0.7096326925473113,qproto_chop,overlap_mnist10_o0p40_seed0
24364,4.541709765035823,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,14.766509532928467,0.7402000000000001,0.7363400827041874,qproto_masked_hop,overlap_mnist10_o0p40_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,10.036115884780884,0.13104999999999997,0.11069038029606919,fedavg_schema,overlap_mnist10_o0p40_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,9.713192224502563,0.18322500000000003,0.18023582604574975,fedadam_schema,overlap_mnist10_o0p40_seed1
7724,0.32653084903455953,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,10.362871646881104,0.1692,0.1695689191911988,fedproto_schema,overlap_mnist10_o0p40_seed1
7724,0.27639138418706094,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,1.193881463917546,12.380665302276611,0.6783750000000002,0.6713951713511613,shared_observable,overlap_mnist10_o0p40_seed1
7724,0.1500832826423754,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.28860254619895226,8.815915822982788,0.207925,0.207676745423612,no_schema,overlap_mnist10_o0p40_seed1
11564,0.28157537713413777,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.11844834566918647,12.6966392993927,0.12655,0.12620420951171832,wrong_schema,overlap_mnist10_o0p40_seed1
7724,3.065552959010058,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,12.065659046173096,0.7202750000000001,0.7148093525542282,qproto_cproto,overlap_mnist10_o0p40_seed1
11564,3.065552959010058,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,13.019713640213013,0.7219749999999999,0.7166066991410547,qproto_chop,overlap_mnist10_o0p40_seed1
24364,4.8919340080566025,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,14.910594463348389,0.7478,0.7435351155846937,qproto_masked_hop,overlap_mnist10_o0p40_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.149527311325073,0.180125,0.17197743554084446,fedavg_schema,overlap_mnist10_o0p40_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.482258081436157,0.20837499999999998,0.20552133403575695,fedadam_schema,overlap_mnist10_o0p40_seed2
7724,0.31626371564233985,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,10.092803239822388,0.1879,0.18900135616382666,fedproto_schema,overlap_mnist10_o0p40_seed2
7724,0.25392244188585283,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,1.1973360272376392,10.142920017242432,0.64105,0.6345168590095271,shared_observable,overlap_mnist10_o0p40_seed2
7724,0.13793649940342687,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.29111242576044866,11.168550491333008,0.23254999999999998,0.22921997885779857,no_schema,overlap_mnist10_o0p40_seed2
11564,0.2729578357744561,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.08857057049974201,11.873542308807373,0.13337499999999997,0.13284865864014236,wrong_schema,overlap_mnist10_o0p40_seed2
7724,2.861940761012881,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,10.104761600494385,0.6917000000000001,0.6860229999566123,qproto_cproto,overlap_mnist10_o0p40_seed2
11564,2.861940761012881,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,11.33535122871399,0.693325,0.6876366319661926,qproto_chop,overlap_mnist10_o0p40_seed2
24364,4.40103852311871,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.4,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,13.497661828994751,0.730525,0.7255502733339088,qproto_masked_hop,overlap_mnist10_o0p40_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,8.283928394317627,0.22735,0.2165652007244836,fedavg_schema,overlap_mnist10_o0p60_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,10.543773412704468,0.249675,0.24422363281323545,fedadam_schema,overlap_mnist10_o0p60_seed0
7724,0.3066960938040555,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,11.017133951187134,0.24392499999999995,0.23966688617705273,fedproto_schema,overlap_mnist10_o0p60_seed0
7724,0.29314114985971823,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,1.0603986236720322,13.984857082366943,0.6711250000000001,0.6667291383075776,shared_observable,overlap_mnist10_o0p60_seed0
7724,0.16079912122319553,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.2247391854134098,8.657397747039795,0.22094999999999992,0.21893404124912114,no_schema,overlap_mnist10_o0p60_seed0
11564,0.326757663203376,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.22704334288946768,13.06140422821045,0.127825,0.13002644060834795,wrong_schema,overlap_mnist10_o0p60_seed0
7724,2.9413802164443794,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,11.279567003250122,0.7067249999999998,0.702764183492371,qproto_cproto,overlap_mnist10_o0p60_seed0
11564,2.9413802164443794,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,12.313913345336914,0.7091749999999999,0.7052005717143931,qproto_chop,overlap_mnist10_o0p60_seed0
24364,4.850676912472438,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,14.698437690734863,0.7242,0.7204877781929403,qproto_masked_hop,overlap_mnist10_o0p60_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,8.075704336166382,0.137525,0.11641617692959201,fedavg_schema,overlap_mnist10_o0p60_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,8.257150650024414,0.24155,0.23516311107539792,fedadam_schema,overlap_mnist10_o0p60_seed1
7724,0.32659711859614304,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,9.503861904144287,0.2353,0.23377926190004739,fedproto_schema,overlap_mnist10_o0p60_seed1
7724,0.3107792669521619,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,1.0798524969327443,10.806349039077759,0.6821750000000001,0.6767260271543636,shared_observable,overlap_mnist10_o0p60_seed1
7724,0.14223048110548148,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.2336823069152188,9.093756914138794,0.22737500000000002,0.2260122533368886,no_schema,overlap_mnist10_o0p60_seed1
11564,0.2876199931696118,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.20281522458786438,10.679800987243652,0.12492499999999998,0.1242457716276959,wrong_schema,overlap_mnist10_o0p60_seed1
7724,2.93976914852265,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,9.811285495758057,0.7268999999999999,0.7224448057866876,qproto_cproto,overlap_mnist10_o0p60_seed1
11564,2.93976914852265,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,10.545087814331055,0.7279,0.7234264349452493,qproto_chop,overlap_mnist10_o0p60_seed1
24364,4.90997991336985,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,14.400928020477295,0.7435750000000001,0.7394665063805512,qproto_masked_hop,overlap_mnist10_o0p60_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.608158111572266,0.292625,0.2782192105696851,fedavg_schema,overlap_mnist10_o0p60_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.454148769378662,0.3142,0.3092206176027243,fedadam_schema,overlap_mnist10_o0p60_seed2
7724,0.3333894975692389,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,8.848823547363281,0.2855250000000001,0.2842637307676055,fedproto_schema,overlap_mnist10_o0p60_seed2
7724,0.31133233443086544,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,1.0912310191701755,8.997199773788452,0.666625,0.6596408948179265,shared_observable,overlap_mnist10_o0p60_seed2
7724,0.1430208054377281,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.22766499750733007,9.86707091331482,0.22774999999999998,0.22447674487380587,no_schema,overlap_mnist10_o0p60_seed2
11564,0.2722317633882473,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.176158450062327,12.568029165267944,0.12595,0.12568680848296576,wrong_schema,overlap_mnist10_o0p60_seed2
7724,2.8013533678584763,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,10.446395874023438,0.72715,0.7207774779639525,qproto_cproto,overlap_mnist10_o0p60_seed2
11564,2.8013533678584763,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,11.377082586288452,0.7286,0.7224415402350708,qproto_chop,overlap_mnist10_o0p60_seed2
24364,4.621959562756546,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.6,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,13.479259490966797,0.7429250000000001,0.736991250467444,qproto_masked_hop,overlap_mnist10_o0p60_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,12.533246994018555,0.342175,0.3311261543574895,fedavg_schema,overlap_mnist10_o0p80_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,11.642391920089722,0.40495000000000003,0.40096160952300464,fedadam_schema,overlap_mnist10_o0p80_seed0
7724,0.31677081519532424,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,11.790449380874634,0.425375,0.42158797489891126,fedproto_schema,overlap_mnist10_o0p80_seed0
7724,0.3129316659532693,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.8533937344254352,13.101792335510254,0.697075,0.693641110176975,shared_observable,overlap_mnist10_o0p80_seed0
7724,0.14784956198003357,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.09713325128237824,10.298664808273315,0.21305000000000004,0.21050521762739507,no_schema,overlap_mnist10_o0p80_seed0
11564,0.3230166374381396,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.42974156568041144,16.108423471450806,0.12712500000000002,0.12906034386644388,wrong_schema,overlap_mnist10_o0p80_seed0
7724,2.6590601264256786,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,12.207834482192993,0.740175,0.7369977386448896,qproto_cproto,overlap_mnist10_o0p80_seed0
11564,2.6590601264256786,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,15.419757843017578,0.74225,0.7389845438362116,qproto_chop,overlap_mnist10_o0p80_seed0
24364,4.737596753192462,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,0,1.0,"64,128,256,1024",192,7,0.0,18.272467136383057,0.746675,0.7434762821112499,qproto_masked_hop,overlap_mnist10_o0p80_seed0
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,12.267623901367188,0.1778,0.15671908838965332,fedavg_schema,overlap_mnist10_o0p80_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,11.57483696937561,0.41505000000000003,0.40783347627208644,fedadam_schema,overlap_mnist10_o0p80_seed1
7724,0.34099353034884106,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,11.910490036010742,0.3985,0.3961621573486923,fedproto_schema,overlap_mnist10_o0p80_seed1
7724,0.31868384525738713,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.8429454256562426,16.034024953842163,0.69215,0.6875274948473313,shared_observable,overlap_mnist10_o0p80_seed1
7724,0.14182164977237316,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0891158836354078,13.389572620391846,0.227425,0.22409585119785635,no_schema,overlap_mnist10_o0p80_seed1
11564,0.2650791095233005,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.414623835774296,20.306305170059204,0.126625,0.12664128355304363,wrong_schema,overlap_mnist10_o0p80_seed1
7724,2.8760131525266646,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,17.15926170349121,0.7360749999999999,0.7320433395948849,qproto_cproto,overlap_mnist10_o0p80_seed1
11564,2.8760131525266646,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,13.223369121551514,0.7365499999999999,0.7323591076725664,qproto_chop,overlap_mnist10_o0p80_seed1
24364,4.766464835496264,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,1,1.0,"64,128,256,1024",192,7,0.0,15.750701665878296,0.7420000000000001,0.737918515707392,qproto_masked_hop,overlap_mnist10_o0p80_seed1
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.666772603988647,0.371175,0.35393369608474606,fedavg_schema,overlap_mnist10_o0p80_seed2
7720,0.0,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.433769226074219,0.46825,0.46005305812657077,fedadam_schema,overlap_mnist10_o0p80_seed2
7724,0.31965612620822303,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.0,9.780535697937012,0.44755,0.4450715495995355,fedproto_schema,overlap_mnist10_o0p80_seed2
7724,0.3253742820570595,False,192,6.0,2.2,5.0,64,random,2.5,mean,npz,data\mnist.npz,0.02,0.01,0.5,96,0.12,10,2000,8000,96,0.8,256,0.5,0.03,0.015,2,1.0,"64,128,256,1024",192,7,0.8252159830334318,13.225821733474731,0.715525,0.7105320781881529,shared_observable,overlap_mnist10_o0p80_seed2
